"T_id","K_id","No","Shave1","Shave2","Chip","Holder","NorzR","Note"
18585,4750,3,"内径","荒","□","16Ｈ",0.80,"ステン用チップ"
18586,4750,4,"内径","仕","□","超硬16Ｈ",0.40,"ステン用チップ"
18587,4750,5,"外径","仕","◇",,0.40,"ステン用チップ　角度付バイト"
18588,4751,1,"外径","荒","□",,0.80,"ステン用チップ"
18589,4751,2,"ＣＤ",,,"4φ",,
18590,4751,3,"Ｄ",,,"17.6φ",,
18591,4751,4,"内径","面仕","□","12Ｈ",0.80,"ステン用チップ　　◎ＮＲ0.8"
18592,4751,5,"外径","仕","◇",,0.40,"ステン用チップ　角度付バイト　Ｍ00"
18593,4751,6,"タップ","Ｍ20Ｐ2.5",,,,
18594,4753,1,"ＦＣＤ",,"59φ",,,
18595,4753,2,"外径","荒","□",,0.80,"M00～逆付け"
18596,4753,3,"外径","荒","□",,0.80,
18597,4753,4,"内径","荒","□","40Ｈ",0.80,
18598,4753,5,"内径","仕","◇","40Ｈ",0.40,"ボロン
角度付バイト"
18599,4753,6,"内径","溝","4巾","32～50H",,"コマト"
18600,4753,7,"端面","溝","1.5巾",,,"サーメット　外溝用を正面付け"
18601,4753,8,"外径","仕","◇",,0.40,"ボロン　角度付バイト"
18602,4754,1,"外径","荒","□",,0.80,
18603,4754,2,"内径","仕","◇","40H",0.40,"角度付バイト
ボロン"
18604,4754,3,"外径","仕","◇",,0.40,"角度付バイト
ボロン"
18605,4754,4,"外径","溝","2.5巾",,,"京セラ　KGBAR2525M"
18606,4754,5,"端面","ヌスミ","◇",,0.40,"ヌスミバイト　超硬チップ使用（三菱のチップ） バイトはタンガロイを使用
チップの裏外径に当たる為大きくおろす事　"
18607,4755,1,"マジックＤ",,,"25φ",,
18608,4755,2,"外径","荒","□",,0.80,
18609,4755,3,"内径","荒","□","25Ｈ",0.80,
18610,4755,4,"内径","荒","□","32～40H",0.80,
18611,4755,,,,,,,
18612,4755,,,,,"L1-2",,
18613,4755,1,"外径","荒","□",,0.80,
18614,4755,2,"内径","荒","□","25H",0.80,
18615,4755,3,"内径","荒","□","32～40H",0.80,
18616,4759,1,"マジックＤ",,,"26φ",,
18617,4759,2,"外径","荒","□",,0.80,
18618,4759,3,"内径","荒","□","25Ｈ",0.80,
18619,4759,4,"内径","荒","□","32～40H",0.80,
18620,4759,,,,,,,
18621,4759,,,,,"L1-2",,
18622,4759,1,"外径","荒","□",,0.80,
18623,4759,2,"内径","荒","□","25H",0.80,
18624,4759,3,"内径","荒","□","32～40H",0.80,
18625,4756,1,"ＦＣＤ",,,"59φ",,
18626,4756,2,"外径","荒","□",,0.80,
18627,4757,1,"外径","荒","□",,0.80,
18628,4757,2,"内径","荒","□","40H",0.80,
18629,4757,3,"内径","仕","◇","40H",0.40,"角度付バイト"
18630,4757,4,"外径","仕","◇",,0.40,"角度付バイト"
18631,4758,1,"外径","荒","□",,0.80,
18632,4758,2,"内径","面仕","◇","40H",0.40,"角度付バイト"
18633,4758,3,"外径","仕","◇",,0.40,"角度付バイト"
18634,4752,1,"ＦＣＤ",,,"φ31",,
18635,4752,2,"外径","荒","□",,0.80,
18636,4752,3,"内径","荒","□△","25H",0.80,
18637,4752,4,"外径","仕","◇",,0.40,"角度付バイト"
18638,4760,1,"端面","仕","◇",,0.40,"ステン用チップ　角度付バイト"
18639,4760,2,"内径","仕","◇","40H",0.40,"ステン用チップ"
18640,4761,1,"ＣＤ",,,"4φ",,
18641,4761,2,"カムＤ",,,"25φ",,
18642,4761,3,"外径","荒","□",,0.80,"ステン用チップ"
18643,4761,4,"内径","荒","□","20Ｈ",0.80,"ステン用チップ"
18644,4761,5,"内径","仕","□","20Ｈ",0.40,"ステン用チップ"
18645,4761,6,"外径","仕","◇",,0.40,"ステン用チップ　角度付バイト"
18646,4762,1,"外径","荒","◇",,0.80,"ステン用チップ　　◎角度付バイトはダメ"
18647,4762,2,"内径","荒","□","20H",0.80,"ステン用チップ"
18648,4762,3,"内径","仕","□","20H",0.40,"ステン用チップ　　ビビリ防止スリーブ使用"
18649,4762,4,"外径","仕","◇",,0.40,"ステン用チップ 　角度付バイト"
18650,4763,1,"ＦＣＤ",,,"49φ",,
18651,4763,2,"外径","荒","□",,0.80,"ステン用チップ"
18652,4763,3,"内径","荒","□","40Ｈ",0.80,"ステン用チップ"
18653,4763,4,"内径","仕","◇","40Ｈ",0.40,"ステン用チップ"
18654,4763,5,"外径","仕","◇",,0.40,"ステン用チップ　角度付バイト"
18655,4764,1,"外径","荒","□",,0.80,"ステン用チップ"
18656,4764,2,"内径","荒","□","40H",0.80,"ステン用チップ"
18657,4764,3,"内径","仕","◇","40H",0.40,"ステン用チップ"
18658,4764,4,"外径","仕","◇",,0.40,"ステン用チップ 角度付バイト"
18659,4314,,"O620用",,,,,
18660,4314,1,"外径","荒","□",,0.80,"M00～逆付け"
18661,4314,2,"外径","荒","□",,0.80,"φ194仕上"
18662,4314,3,"内径","荒","□","40H",0.80,"φ163仕上"
18663,4314,4,"内径","仕","◇","40H",0.40,"角度付バイト
バリ取りのみ"
18664,4765,1,"外径","荒","□",,0.80,"ステン用チップ"
18665,4765,2,"ＣＤ",,,"4φ",,
18666,4765,3,"カムＤ",,,"23φ",,
18667,4765,4,"内径","荒","△","ＳＦ20Ｈ",0.40,"ステン用チップ　Ｍ00キリコ出し　◎ＮＲ0.4"
18668,4765,5,"内径","仕","□","超硬16Ｈ",0.40,"ステン用チップ　Ｍ00キリコ出し"
18669,4765,6,"内径","ネジ","M27P3.0","16H",,
18670,4765,7,"外径","仕","◇",,0.40,"ステン用チップ　角度付バイト"
18671,4766,1,"端面","荒","□",,0.80,"ステン用チップ"
18672,4766,2,"外径","荒","◇",,0.80,"ステン用チップ　角度付バイトはダメ"
18673,4766,3,"ＣＤ",,,"4φ",,
18674,4766,4,"外径","仕","◇",,0.40,"ステン用チップ　角度付バイト"
18675,4767,,,,,"L3-1",,
18676,4767,1,"内径","仕","◇","32～40H",0.40,"ステン用チップ"
18677,4767,2,"外径","仕","◇",,0.40,"ステン用チップ　角度付バイト"
18678,4767,,,,,,,
18679,4767,,,,,"L3-2",,
18680,4767,1,"外径","荒","□",,0.80,"ステン用チップ"
18681,4767,2,"外径","仕","◇",,0.40,"ステン用チップ　 角度付バイト"
18682,4768,1,"外径","荒","□",,0.80,
18683,4768,2,"外径","仕","◇",,0.40,"角度付バイト"
18684,4768,3,"ＣＤ",,,"3φ",,
18685,4769,1,"ＣＤ",,,"3φ",,
18686,4769,2,"カムＤ",,,"19φ",,
18687,4769,3,"外径","荒","◇",,0.80,"成形35°バイト"
18688,4769,4,"内径","荒","□","超硬16Ｈ",0.80,"Ｍ00途中と2回　奥φ19.5は荒で仕上がり"
18689,4769,5,"内径","仕","◇","16Ｈ",0.40,"住友　先端下したバイト"
18690,4769,6,"外径","仕","◇",,0.40,"成形35°バイト"
18691,4769,7,"内径","ネジ","Ｍ25Ｐ1.0","16Ｈ",,
18692,4769,8,"外径","R溝","2巾",,1.00,"京セラ　ＫＧＢＲ2525Ｍ"
18693,4770,1,"外径","荒","□",,0.80,"ステン用チップ"
18694,4770,2,"外径","仕","◇",,0.40,"ステン用チップ　角度付バイト"
18695,4771,1,"外径","荒","□",,0.80,"ステン用チップ"
18696,4771,2,"ＣＤ",,,"3φ",,
18697,4771,3,"Ｄ",,,"4.2φ",,
18698,4771,4,"内径","仕",,"4φ",0.05,"京セラ　チップバーPSBＲ0404-60Ｓ"
18699,4771,5,"外径","仕","◇",,0.40,"ステン用チップ　　角度付バイト"
18700,4771,6,"タップ",,"Ｍ5Ｐ0.8",,,"ステン用タップ"
18701,4772,1,"外径","荒","□",,0.80,"ステン用チップ"
18702,4772,2,"ＣＤ",,,"3φ",,
18703,4772,3,"Ｄ",,,"11.8φ",,"コーティングドリル"
18704,4772,4,"内径","仕","△","超硬10Ｈ",0.40,"ステン用チップ"
18705,4772,5,"外径","仕","◇",,0.40,"ステン用チップ　角度付バイト"
18706,4773,1,"ＦＣＤ",,,"31φ",,
18707,4773,2,"外径","荒","□",,0.80,"ステン用チップ"
18708,4773,3,"内径","荒","□","16Ｈ",0.80,"ステン用チップ　先端下したバイト"
18709,4773,4,"内径","奥仕","△","超硬10Ｈ",0.40,"ステン用チップ　φ14部"
18710,4773,5,"内径","仕","□","超硬16Ｈ",0.40,"ステン用チップ"
18711,4773,6,"外径","仕","◇",,0.40,"ステン用チップ　角度付バイト"
18712,4774,1,"内径","仕","△","超硬10Ｈ",0.40,"ステン用チップ　φ13φ14部仕上"
18713,4775,1,"外径","荒","□",,0.80,"ステン用チップ"
18714,4775,2,"外径","仕","◇",,0.40,"ステン用チップ　角度付バイト"
18715,4778,1,"外径","荒","□",,0.80,"ステン用チップ"
18716,4778,2,"外径","仕","◇",,0.40,"ステン用チップ　角度付バイト"
18717,4779,1,"内径","溝","2巾","32Ｈ",1.00,"京セラ　ＫＩＧＢＡＲ4032-22"
18718,4779,2,"内径","仕","◇","40Ｈ",0.40,
18719,4779,3,"外径","仕","◇",,0.40,
18720,4776,1,"ＦＣＤ",,,"50φ",,
18721,4776,2,"外径","荒","□",,0.80,"M00～逆付け
ステン用"
18722,4776,3,"外径","荒","□",,0.80,
18723,4776,4,"内径","荒","□","32～40H",0.80,"
ステン用　"
18724,4776,5,"内径","仕","◇","32～40H",0.40,"角度付バイト
ステン用　φ56.5仕上"
18725,4776,6,"外径","仕","◇",,0.40,"角度付バイト
ステン用"
18726,4777,1,"外径","荒","□",,0.80,"ステン用"
18727,4777,2,"内径","面荒","□","32～40H",0.80,"ステン用"
18728,4777,3,"端面","溝荒","8巾",,0.80,"京セラ　KFMSR2525M 105160-8
チップはKW10"
18729,4777,4,"端面","溝仕","4.5巾",,0.40,"京セラ　SFR-1001C
0.3取代を付けている"
18730,4777,5,"内径","面仕","◇","32～40H",0.40,"角度付バイト
ステン用"
18731,4777,6,"外径","仕","◇",,0.40,"角度付バイト
ステン用　"
18732,4782,1,"内径","仕","◇","32～40H",0.40,"角度付バイト
ステン用　"
18733,4782,2,"端面","仕","◇",,0.40,"角度付バイト
ステン用　"
18734,4782,3,"内径","仕","◇","12H",0.40,"住友　φ137仕上
チップは京セラPR1025"
18735,4782,4,"外径","仕","◇","10H",0.40,"住友　φ87仕上　逆転
チップは京セラPR1025　バイトを逆に付ける事"
18736,4780,1,"外径","荒","□",,0.80,"ステン用チップ"
18737,4780,2,"外径","仕","◇",,0.40,"ステン用チップ　角度付バイト"
18738,4781,1,"外径","荒","□",,0.80,"ステン用チップ"
18739,4781,2,"ＣＤ",,,"3φ",,
18740,4781,3,"Ｄ",,,"5.2φ",,
18741,4781,4,"内径","仕",,,0.05,"京セラ　チップバー"
18742,4781,5,"外径","仕","◇",,0.40,"ステン用チップ　角度付バイト"
18743,4781,6,"タップ",,"Ｍ6Ｐ1.0","32H",,
18744,4781,,,,,,,
18745,4783,1,"外径","荒","□",,0.80,
18746,4783,2,"内径","荒","□","25H",0.80,
18747,4783,3,"内径","仕","◇","25H",0.40,
18748,4783,4,"外径","仕","◇",,0.40,"角度付バイト"
18749,4784,1,"外径","荒","□",,0.80,
18750,4784,2,"内径","荒","□","25H",0.80,
18751,4784,3,"端面","溝荒","8巾",,,"京セラ　ＫＦＭＳＲ2525Ｍ105160-8"
18752,4784,4,"端面","溝荒","6巾",,,"イスカル　ＨＦＩＬ32ＭＣ　逆付、逆転"
18753,4784,5,"端面","溝仕","5巾",,,"京セラ　ＫＦＭＳＬ2525Ｍ5075-5先端おろしたバイト
逆勝手用、逆転"
18754,4784,6,"内径","溝","4巾","32Ｈ",,"京セラ　ＧＩＶＲ4032-2"
18755,4784,7,"内径","仕","◇","25Ｈ",0.40,
18756,4784,8,"外径","仕","◇",,0.40,"角度付バイト"
18757,4785,1,"外径","荒","□",,0.80,"ステン用チップ"
18758,4785,2,"外径","仕","◇",,0.40,"ステン用チップ　角度付バイト"
18759,99,7,"内径","バリ取","◇","32Ｈ",0.40,"N4と同じバイト"
18760,99,8,"内径","サラエ","M70P2","32H",,"N6と同じバイト"
18761,99,,,,,,,
18762,4792,1,"ＦＣＤ",,,"33φ",,
18763,4792,2,"外径","荒","□",,0.80,
18764,4793,1,"外径","荒","□",,0.80,
18765,4793,2,"内径","荒","□","25H",0.80,"Ｍ00　キリコ出し"
18766,4793,3,"内径","仕","◇","25H",0.40,
18767,4793,4,"外径","仕","◇",,0.40,"角度付バイト"
18768,4794,1,"外径","荒","□",,0.80,
18769,4794,2,"内径","面仕","◇△","25H",0.40,
18770,4794,3,"外径","仕","◇",,0.20,"三菱　ＮＣＥ27Ｒ-44ＡＷ"
18771,4789,1,"外径","荒","□",,0.80,"Ｍ00　逆付け"
18772,4789,2,"ＦＣＤ",,,"49φ",,
18773,4789,3,"外径","荒","□",,0.80,
18774,4789,4,"内径","荒","□","32Ｈ",0.80,
18775,4790,1,"外径","荒","□",,0.80,
18776,4790,2,"内径","荒","□","32H",0.80,
18777,4790,3,"内径","仕","◇","32H",0.40,
18778,4790,4,"端面","溝","1.5巾",,,"京セラ　ＳＴＷＬ2525Ｍ-15"
18779,4790,5,"外径","仕","◇",,0.40,"角度付バイト"
18780,4791,1,"外径","荒","□",,0.80,
18781,4791,2,"内径","荒","□","32H",0.80,
18782,4791,3,"内径","仕","◇","32H",0.40,
18783,4791,4,"外径","仕","◇",,0.40,"角度付バイト"
18784,4786,1,"外径","荒","□",,0.80,"Ｍ00　逆付け"
18785,4786,2,"ＦＣＤ",,,"49φ",,
18786,4786,3,"外径","荒","□",,0.80,
18787,4786,4,"内径","荒","□","32Ｈ",0.80,
18788,4787,1,"外径","荒","□",,0.80,"◎□チップはダメ　普通の◇55°チップ"
18789,4787,2,"内径","荒","□","32H",0.80,
18790,4787,3,"内径","仕","◇","32H",0.40,
18791,4787,4,"端面","溝","1.5巾",,,"京セラ　ＳＴＷＬ2525Ｍ-15"
18792,4787,5,"外径","仕","◇",,0.40,"角度付バイト"
18793,4788,1,"外径","荒","□",,0.80,
18794,4788,2,"内径","荒","□","32H",0.80,
18795,4788,3,"内径","仕","◇","32H",0.40,
18796,4788,4,"外径","仕","◇",,0.40,"角度付バイト"
18797,4797,1,"外径","荒","□",,0.80,"M00 逆付け"
18798,4797,2,"ＦＣＤ",,,"33φ",,
18799,4797,3,"外径","荒","□",,0.80,
18800,4795,1,"外径","荒","□",,0.80,"ステン用"
18801,4795,2,"外径","仕","◇",,0.40,"ステン用
φ64仕上"
18802,4796,1,"外径","荒","□",,0.80,"ステン用"
18803,4796,2,"外径","仕","◇",,0.40,"ステン用
角度付バイト"
18804,4798,1,"外径","荒","□",,0.80,
18805,4798,2,"内径","荒","□","25H",0.80,
18806,4798,3,"内径","仕","◇","25H",0.40,
18807,4798,4,"外径","仕","◇",,0.40,"角度付バイト"
18808,4799,1,"外径","荒","□",,0.80,
18809,4799,2,"内径","面仕","◇△","25H",0.40,
18810,4799,3,"外径","仕","△",,0.20,"三菱　ＮＣＥ27Ｒ-44ＡＷ"
18811,4806,1,"外径","荒","□",,0.80,"ステン用チップ"
18812,4806,2,"外径","仕","◇",,0.40,"ステン用チップ　角度付バイト"
18813,4802,1,"外径","荒","□",,0.80,
18814,4802,2,"内径","荒","□","25H",0.80,
18815,4802,3,"内径","面仕","◇△","25H",0.40,"φ32部"
18816,4802,4,"内径","仕","◇","40H",0.40,
18817,4802,5,"外径","仕","◇",,0.40,"角度付バイト"
18818,4800,1,"外径","荒","□",,0.80,
18819,4800,2,"内径","荒","□","25H",0.80,
18820,4800,3,"内径","面仕","◇△","25H",0.40,"φ30部"
18821,4800,4,"内径","仕","◇","40H",0.40,
18822,4800,5,"外径","仕","◇",,0.40,"角度付バイト"
18823,4801,1,"外径","荒","□",,0.80,
18824,4801,2,"内径","荒","□","25H",0.80,
18825,4801,3,"端面","溝荒","8巾",,,"京セラ　ＫＦＭＳＲ2525Ｍ105160-8"
18826,4801,4,"端面","溝荒","6巾","32Ｈ",,"イスカル　ＨＦＩＬ-32ＭＣ逆付け、逆転"
18827,4801,5,"端面","溝仕","5巾",,,"京セラ　ＫＦＭＳＬ2525Ｍ-5075-5逆転、逆付け
先端下した逆勝手用バイト"
18828,4801,6,"内径","溝","4巾","32Ｈ",,"京セラ　ＧＩＶＲ4032-2Ｃ"
18829,4801,7,"内径","仕","◇","25Ｈ",0.40,
18830,4801,8,"外径","仕","◇",,0.40,"角度付バイト"
18831,4803,1,"外径","荒","□",,0.80,
18832,4803,2,"内径","荒","□","25H",0.80,
18833,4803,3,"端面","溝荒","8巾",,,"京セラ　ＫＦＭＳＲ2525Ｍ105160-8"
18834,4803,4,"端面","溝荒","6巾","32Ｈ",,"イスカル　ＨＦＩＬ-32ＭＣ逆転、逆付け"
18835,4803,5,"端面","溝仕","5巾",,,"京セラ　ＫＦＭＳＬ2525Ｍ5075-5逆転、逆付け
先端下した逆勝手用バイト"
18836,4803,6,"内径","溝","4巾","32Ｈ",,"京セラ　ＧＩＶＲ4032-2Ｃ"
18837,4803,7,"内径","仕","◇","25H",0.40,
18838,4803,8,"外径","仕","◇",,0.40,"角度付バイト"
18839,4807,1,"外径","荒","□",,0.80,"ステン用チップ"
18840,4807,2,"ＣＤ",,,"4φ",,
18841,4807,3,"カムＤ",,,"18.7φ",,
18842,4807,4,"内径","仕","□","超硬16Ｈ",0.80,"ステン用チップ　◎注）チップノーズＲ0.8"
18843,4807,5,"外径","仕","◇",,0.40,"ステン用チップ　角度付バイト"
18844,4804,1,"外径","荒","□",,0.80,"ステン用チップ"
18845,4804,2,"ＣＤ",,,"4φ",,
18846,4804,3,"カムＤ",,,"24.6φ",,
18847,4804,4,"内径","荒","□","超硬16Ｈ",0.80,"ステン用チップ"
18848,4804,5,"内径","中仕","△","超硬20Ｈ",0.40,"チップＰＲ1025"
18849,4804,6,"外径","仕","◇",,0.40,"ステン用チップ　角度付バイト"
18850,4805,1,"外径","荒","◇",,0.80,"ステン用チップ ◎角度付バイトはダメ"
18851,4805,2,"内径","荒","□","20H",0.80,"ステン用チップ　Ｍ00キリコ出し"
18852,4805,3,"内径","仕","□","超硬16Ｈ",0.40,"ステン用チップ　Ｍ00キリコ出し"
18853,4805,4,"内径","仕","△","超硬20Ｈ",0.40,"φ26部　先テーパーに下したスリーブ使用"
18854,4805,5,"外径","仕","◇",,0.40,"ステン用チップ　◎角度付バイトはダメ"
18855,3324,6,"外径","仕","◇",,0.40,"角度付バイト"
18856,4808,1,"ＦＣＤ",,,"44φ",,
18857,4808,2,"外径","荒","□",,0.80,"ステン用チップ"
18858,4808,3,"内径","荒","□","32Ｈ",0.80,"ステン用チップ"
18859,4808,4,"内径","仕","◇","32Ｈ",0.40,"ステン用チップ"
18860,4808,5,"外径","仕","◇",,0.40,"ステン用チップ　角度付バイト"
18861,4809,1,"外径","荒","□",,0.80,"ステン用チップ"
18862,4809,2,"内径","荒","□","32H",0.80,"ステン用チップ"
18863,4809,3,"内径","仕","◇","32H",0.40,"ステン用チップ"
18864,4809,4,"外径","仕","◇",,0.40,"ステン用チップ 角度付バイト"
18865,4810,1,"ＦＣＤ",,,"54φ",,
18866,4810,2,"外径","荒","□",,0.80,"ステン用チップ"
18867,4810,3,"内径","荒","□","40H",0.80,"ステン用チップ"
18868,4810,4,"内径","仕","◇","40H",0.40,"ステン用チップ"
18869,4810,5,"外径","仕","◇",,0.40,"ステン用チップ　角度付バイト"
18870,4811,1,"外径","荒","□",,0.80,"ステン用チップ"
18871,4811,2,"内径","荒","□","40H",0.80,"ステン用チップ"
18872,4811,3,"内径","仕","◇","40H",0.40,"ステン用チップ"
18873,4811,4,"外径","仕","◇",,0.40,"ステン用チップ 角度付バイト"
18874,4814,1,"外径","荒","□",,0.80,"ステン用チップ"
18875,4814,2,"内径","荒","□","16H",0.80,"ステン用チップ"
18876,4814,3,"内径","仕","□","16H",0.40,"ステン用チップ"
18877,4814,4,"内径","仕","□","超硬16H",0.40,"ステン用チップ　φ20部"
18878,4814,5,"外径","仕","◇",,0.40,"ステン用チップ　角度付バイト"
18879,4815,1,"ＦＣＤ",,,"49～50φ",,
18880,4815,2,"外径","荒","□",,0.80,"M00～逆付け"
18881,4815,3,"外径","荒","□",,0.80,
18882,4815,4,"内径","荒","□","32～40H",0.80,
18883,4815,5,"内径","仕","◇","32～40H",0.40,"角度付バイト"
18884,4815,6,"端面","溝","1.5巾",,0.05,"京セラ　STWL2525M-15"
18885,4815,7,"外径","溝","3巾",,0.20,"サ-メット"
18886,4815,8,"外径","仕","◇",,0.40,"角度付バイト"
18887,4816,1,"外径","荒","□",,0.80,
18888,4816,2,"内径","荒","□","32～40H",0.80,
18889,4816,3,"内径","溝","4巾","32Ｈ",0.20,"京セラ　GIVR4032-2CE"
18890,4816,4,"内径","仕","◇","32～40H",0.40,"角度付バイト"
18891,4816,5,"外径","溝","3巾",,0.20,"サ-メット"
18892,4816,6,"外径","仕","◇",,0.40,"角度付バイト"
18893,4820,1,"内径","仕","◇","40H",0.40,"ステン用チップ"
18894,4820,2,"外径","仕","◇",,0.40,"ステン用チップ　角度付バイト"
18895,4820,,,,,,,
18896,4820,,,,,"L3-2",,
18897,4820,1,"外径","荒","□",,0.80,"ステン用チップ　"
18898,4820,2,"外径","仕","◇",,0.40,"ステン用チップ　角度付バイト"
18899,4821,1,"引張り出",,,,,
18900,4821,2,"ＣＤ",,,"4φ",,
18901,4821,3,"Ｄ",,,"11.2～11.3φ",,"ニュ-ベビ-チャック使用
20本でＤを研ぐ事"
18902,4821,4,"外径","荒","□",,0.80,
18903,4821,5,"内径","荒","△","10H",0.40,
18904,4821,6,"内径","溝","2巾","16Ｈ",0.20,"京セラ　GIVR1216-1SS
内径奥面取り　20本位でチップ交換"
18905,4821,7,"内径","仕","△","10H",0.40,"住友　超硬"
18906,4821,8,"外径","仕","◇",,0.40,"角度付バイト"
